images,pilltype_id,label_code_id,prod_code_id,is_ref,is_front,is_new,image_path,label_full,label
4939.jpg,51285-0091-58_8B2DC58E,51285,91,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/4939.jpg,51285-0091-58_8B2DC58E,51285-0091-58
4940.jpg,00228-2128-10_F6337B3B,228,2128,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/4940.jpg,00228-2128-10_F6337B3B,00228-2128-10
4941.jpg,00093-2274-34_022D814C,93,2274,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/4941.jpg,00093-2274-34_022D814C,00093-2274-34
4942.jpg,00310-0281-60_091C84E4,310,281,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/4942.jpg,00310-0281-60_091C84E4,00310-0281-60
4944.jpg,00004-0800-85_491E24C1,4,800,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/4944.jpg,00004-0800-85_491E24C1,00004-0800-85
4945.jpg,60505-0146-00_46292339,60505,146,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/4945.jpg,60505-0146-00_46292339,60505-0146-00
4946.jpg,00228-2634-06_9C204E42,228,2634,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/4946.jpg,00228-2634-06_9C204E42,00228-2634-06
4948.jpg,00832-1025-00_73233989,832,1025,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/4948.jpg,00832-1025-00_73233989,00832-1025-00
4949.jpg,00093-0924-01_B729DBEE,93,924,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/4949.jpg,00093-0924-01_B729DBEE,00093-0924-01
495.jpg,00172-3760-60_C22D610B,172,3760,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/495.jpg,00172-3760-60_C22D610B,00172-3760-60
4950.jpg,00172-5412-79_862DC31E,172,5412,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/4950.jpg,00172-5412-79_862DC31E,00172-5412-79
4951.jpg,00093-7238-98_731DB9BD,93,7238,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/4951.jpg,00093-7238-98_731DB9BD,00093-7238-98
4953.jpg,00555-0860-02_D72F6BEB,555,860,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/4953.jpg,00555-0860-02_D72F6BEB,00555-0860-02
4955.jpg,51672-4033-01_A72653F2,51672,4033,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/4955.jpg,51672-4033-01_A72653F2,51672-4033-01
4956.jpg,00093-5353-01_03270198,93,5353,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/4956.jpg,00093-5353-01_03270198,00093-5353-01
4958.jpg,00555-9026-58_202F901C,555,9026,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/4958.jpg,00555-9026-58_202F901C,00555-9026-58
4959.jpg,00781-1787-01_BA235D2A,781,1787,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/4959.jpg,00781-1787-01_BA235D2A,00781-1787-01
496.jpg,00093-0463-01_5429AA3D,93,463,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/496.jpg,00093-0463-01_5429AA3D,00093-0463-01
4961.jpg,00093-0051-01_3E281F50,93,51,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/4961.jpg,00093-0051-01_3E281F50,00093-0051-01
4962.jpg,00172-4280-60_8F21C7EE,172,4280,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/4962.jpg,00172-4280-60_8F21C7EE,00172-4280-60
4964.jpg,00093-7234-01_B13058E2,93,7234,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/4964.jpg,00093-7234-01_B13058E2,00093-7234-01
4965.jpg,50111-0901-01_8B3245D2,50111,901,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/4965.jpg,50111-0901-01_8B3245D2,50111-0901-01
4966.jpg,00093-1006-01_D729EBDF,93,1006,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/4966.jpg,00093-1006-01_D729EBDF,00093-1006-01
4968.jpg,63304-0830-90_E91C7493,63304,830,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/4968.jpg,63304-0830-90_E91C7493,63304-0830-90
4969.jpg,00093-2267-01_052982AC,93,2267,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/4969.jpg,00093-2267-01_052982AC,00093-2267-01
497.jpg,00093-7155-56_A227D15E,93,7155,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/497.jpg,00093-7155-56_A227D15E,00093-7155-56
4970.jpg,59762-2003-01_EC1DF61F,59762,2003,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/4970.jpg,59762-2003-01_EC1DF61F,59762-2003-01
4971.jpg,00093-7244-06_CD2FE6EF,93,7244,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/4971.jpg,00093-7244-06_CD2FE6EF,00093-7244-06
4972.jpg,00093-7437-01_80304022,93,7437,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/4972.jpg,00093-7437-01_80304022,00093-7437-01
4974.jpg,00378-3495-01_15238AEC,378,3495,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/4974.jpg,00378-3495-01_15238AEC,00378-3495-01
4975.jpg,00093-1063-01_A029D07E,93,1063,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/4975.jpg,00093-1063-01_A029D07E,00093-1063-01
4976.jpg,00555-0779-02_42302161,555,779,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/4976.jpg,00555-0779-02_42302161,00555-0779-02
4977.jpg,00555-0861-02_482F2419,555,861,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/4977.jpg,00555-0861-02_482F2419,00555-0861-02
4978.jpg,00093-4236-01_262D937C,93,4236,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/4978.jpg,00093-4236-01_262D937C,00093-4236-01
4979.jpg,00006-0277-54_16160B30,6,277,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/4979.jpg,00006-0277-54_16160B30,00006-0277-54
498.jpg,00555-9032-70_5B2FAD8D,555,9032,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/498.jpg,00555-9032-70_5B2FAD8D,00555-9032-70
4981.jpg,00172-4286-60_142D8A7C,172,4286,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/4981.jpg,00172-4286-60_142D8A7C,00172-4286-60
4982.jpg,55111-0197-30_D7236B9B,55111,197,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/4982.jpg,55111-0197-30_D7236B9B,55111-0197-30
4985.jpg,00597-0044-37_D116E8D7,597,44,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/4985.jpg,00597-0044-37_D116E8D7,00597-0044-37
4987.jpg,00093-7147-56_432BA1DD,93,7147,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/4987.jpg,00093-7147-56_432BA1DD,00093-7147-56
4988.jpg,00172-5034-60_052D0288,172,5034,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/4988.jpg,00172-5034-60_052D0288,00172-5034-60
499.jpg,49230-0640-21_C81C6413,49230,640,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/499.jpg,49230-0640-21_C81C6413,49230-0640-21
4990.jpg,60505-5307-01_4D26A6D5,60505,5307,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/4990.jpg,60505-5307-01_4D26A6D5,60505-5307-01
4992.jpg,00093-3165-01_19270CA8,93,3165,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/4992.jpg,00093-3165-01_19270CA8,00093-3165-01
4993.jpg,00093-2055-06_B12B588A,93,2055,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/4993.jpg,00093-2055-06_B12B588A,00093-2055-06
4994.jpg,00093-7286-89_D62FEB6F,93,7286,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/4994.jpg,00093-7286-89_D62FEB6F,00093-7286-89
4995.jpg,00378-3475-01_6F243791,378,3475,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/4995.jpg,00378-3475-01_6F243791,00378-3475-01
4996.jpg,00093-1063-01_A029D07E,93,1063,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/4996.jpg,00093-1063-01_A029D07E,00093-1063-01
4999.jpg,50111-0324-01_A62F535A,50111,324,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/4999.jpg,50111-0324-01_A62F535A,50111-0324-01
5.jpg,27437-0201-08_B51D5AAA,27437,201,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/5.jpg,27437-0201-08_B51D5AAA,27437-0201-08
50.jpg,00378-3857-77_FD1C7EE3,378,3857,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/50.jpg,00378-3857-77_FD1C7EE3,00378-3857-77
500.jpg,00228-2128-10_F6337B3B,228,2128,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/500.jpg,00228-2128-10_F6337B3B,00228-2128-10
501.jpg,00378-0722-19_3E241F00,378,722,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/501.jpg,00378-0722-19_3E241F00,00378-0722-19
502.jpg,00093-4741-01_F42D7A5B,93,4741,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/502.jpg,00093-4741-01_F42D7A5B,00093-4741-01
503.jpg,00093-2075-01_C326E187,93,2075,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/503.jpg,00093-2075-01_C326E187,00093-2075-01
504.jpg,00093-3193-01_AD29569A,93,3193,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/504.jpg,00093-3193-01_AD29569A,00093-3193-01
505.jpg,00093-5770-56_E927F4FF,93,5770,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/505.jpg,00093-5770-56_E927F4FF,00093-5770-56
506.jpg,00093-1893-01_9C2B4E3A,93,1893,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/506.jpg,00093-1893-01_9C2B4E3A,00093-1893-01
508.jpg,00555-9026-58_1B2F8DDC,555,9026,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/508.jpg,00555-9026-58_1B2F8DDC,00555-9026-58
51.jpg,00093-0135-01_D32169FB,93,135,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/51.jpg,00093-0135-01_D32169FB,00093-0135-01
511.jpg,00555-9010-58_3B2F9D9C,555,9010,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/511.jpg,00555-9010-58_3B2F9D9C,00555-9010-58
512.jpg,00093-9107-29_8A21C51E,93,9107,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/512.jpg,00093-9107-29_8A21C51E,00093-9107-29
513.jpg,00555-1021-01_D52B6AEB,555,1021,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/513.jpg,00555-1021-01_D52B6AEB,00555-1021-01
515.jpg,67253-0902-10_AC15561A,67253,902,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/515.jpg,67253-0902-10_AC15561A,67253-0902-10
516.jpg,00591-5335-01_501DA84D,591,5335,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/516.jpg,00591-5335-01_501DA84D,00591-5335-01
517.jpg,00555-9016-58_492FA48D,555,9016,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/517.jpg,00555-9016-58_492FA48D,00555-9016-58
519.jpg,00093-7540-06_6D2936E9,93,7540,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/519.jpg,00093-7540-06_6D2936E9,00093-7540-06
52.jpg,00093-7182-01_362B9B4C,93,7182,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/52.jpg,00093-7182-01_362B9B4C,00093-7182-01
520.jpg,59148-0006-13_97154BCA,59148,6,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/520.jpg,59148-0006-13_97154BCA,59148-0006-13
522.jpg,68382-0023-01_452022C1,68382,23,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/522.jpg,68382-0023-01_452022C1,68382-0023-01
524.jpg,51285-0697-02_8E2F475A,51285,697,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/524.jpg,51285-0697-02_8E2F475A,51285-0697-02
525.jpg,00093-0041-65_F7297BBB,93,41,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/525.jpg,00093-0041-65_F7297BBB,00093-0041-65
526.jpg,00781-5405-01_4A132549,781,5405,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/526.jpg,00781-5405-01_4A132549,00781-5405-01
527.jpg,00093-0752-01_8826C476,93,752,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/527.jpg,00093-0752-01_8826C476,00093-0752-01
528.jpg,00555-0997-02_BC2F5E6A,555,997,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/528.jpg,00555-0997-02_BC2F5E6A,00555-0997-02
53.jpg,60505-0146-00_46292339,60505,146,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/53.jpg,60505-0146-00_46292339,60505-0146-00
530.jpg,00093-0892-01_A32B519A,93,892,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/530.jpg,00093-0892-01_A32B519A,00093-0892-01
531.jpg,60505-0065-01_021D811C,60505,65,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/531.jpg,60505-0065-01_021D811C,60505-0065-01
533.jpg,00832-0038-00_BB22DDA6,832,38,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/533.jpg,00832-0038-00_BB22DDA6,00832-0038-00
534.jpg,00093-0027-01_1D298EAC,93,27,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/534.jpg,00093-0027-01_1D298EAC,00093-0027-01
535.jpg,00378-1010-01_072103C8,378,1010,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/535.jpg,00378-1010-01_072103C8,00378-1010-01
537.jpg,00555-0733-02_3B2F1D88,555,733,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/537.jpg,00555-0733-02_3B2F1D88,00555-0733-02
538.jpg,00555-0285-02_F52B7AAB,555,285,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/538.jpg,00555-0285-02_F52B7AAB,00555-0285-02
54.jpg,00093-7155-98_4A21A50D,93,7155,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/54.jpg,00093-7155-98_4A21A50D,00093-7155-98
541.jpg,15456-0980-04_9418CA26,15456,980,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/541.jpg,15456-0980-04_9418CA26,15456-0980-04
542.jpg,68180-0480-01_0A21855C,68180,480,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/542.jpg,68180-0480-01_0A21855C,68180-0480-01
545.jpg,00781-5184-01_6E21B76D,781,5184,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/545.jpg,00781-5184-01_6E21B76D,00781-5184-01
547.jpg,68462-0360-01_06230358,68462,360,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/547.jpg,68462-0360-01_06230358,68462-0360-01
548.jpg,50111-0334-01_0E300720,50111,334,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/548.jpg,50111-0334-01_0E300720,50111-0334-01
549.jpg,59762-2858-01_00200070,59762,2858,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/549.jpg,59762-2858-01_00200070,59762-2858-01
55.jpg,00093-7796-06_AB27D5DE,93,7796,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/55.jpg,00093-7796-06_AB27D5DE,00093-7796-06
551.jpg,00555-0917-09_312018D0,555,917,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/551.jpg,00555-0917-09_312018D0,00555-0917-09
552.jpg,00378-0310-01_4121A08D,378,310,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/552.jpg,00378-0310-01_4121A08D,00378-0310-01
553.jpg,68546-0229-56_402D2059,68546,229,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/553.jpg,68546-0229-56_402D2059,68546-0229-56
556.jpg,63304-0830-90_E91C7493,63304,830,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/556.jpg,63304-0830-90_E91C7493,63304-0830-90
557.jpg,00093-7364-98_AC305672,93,7364,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/557.jpg,00093-7364-98_AC305672,00093-7364-98
559.jpg,00555-0917-09_312018D0,555,917,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/559.jpg,00555-0917-09_312018D0,00555-0917-09
56.jpg,00093-7181-01_2D2B96CC,93,7181,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/56.jpg,00093-7181-01_2D2B96CC,00093-7181-01
562.jpg,00172-7310-46_9B2BCDEE,172,7310,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/562.jpg,00172-7310-46_9B2BCDEE,00172-7310-46
563.jpg,00093-7350-56_5B2D2DA9,93,7350,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/563.jpg,00093-7350-56_5B2D2DA9,00093-7350-56
564.jpg,00781-1452-01_D720EBF7,781,1452,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/564.jpg,00781-1452-01_D720EBF7,00781-1452-01
565.jpg,00093-5172-20_782D3C19,93,5172,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/565.jpg,00093-5172-20_782D3C19,00093-5172-20
566.jpg,50111-0308-01_1D268ED4,50111,308,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/566.jpg,50111-0308-01_1D268ED4,50111-0308-01
567.jpg,66993-0107-02_3A239D7C,66993,107,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/567.jpg,66993-0107-02_3A239D7C,66993-0107-02
568.jpg,00093-1048-98_C029E06F,93,1048,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/568.jpg,00093-1048-98_C029E06F,00093-1048-98
569.jpg,66993-0107-02_3A239D7C,66993,107,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/569.jpg,66993-0107-02_3A239D7C,66993-0107-02
57.jpg,00074-5182-19_AF1D57AA,74,5182,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/57.jpg,00074-5182-19_AF1D57AA,00074-5182-19
570.jpg,00555-0635-09_92304922,555,635,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/570.jpg,00555-0635-09_92304922,00555-0635-09
571.jpg,53489-0105-01_3D269EF4,53489,105,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/571.jpg,53489-0105-01_3D269EF4,53489-0105-01
573.jpg,00093-7383-01_56292B49,93,7383,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/573.jpg,00093-7383-01_56292B49,00093-7383-01
574.jpg,59762-5022-01_DE1C6F53,59762,5022,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/574.jpg,59762-5022-01_DE1C6F53,59762-5022-01
575.jpg,00093-7178-01_D329E9CF,93,7178,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/575.jpg,00093-7178-01_D329E9CF,00093-7178-01
577.jpg,00172-2662-46_592DAC9D,172,2662,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/577.jpg,00172-2662-46_592DAC9D,00172-2662-46
578.jpg,00172-4285-60_672DB38D,172,4285,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/578.jpg,00172-4285-60_672DB38D,00172-4285-60
579.jpg,00172-4364-60_66243311,172,4364,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/579.jpg,00172-4364-60_66243311,00172-4364-60
58.jpg,00172-5313-60_BC27DE7E,172,5313,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/58.jpg,00172-5313-60_BC27DE7E,00172-5313-60
580.jpg,00555-0252-02_162B8B5C,555,252,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/580.jpg,00555-0252-02_162B8B5C,00555-0252-02
581.jpg,00172-5729-60_092804E0,172,5729,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/581.jpg,00172-5729-60_092804E0,00172-5729-60
582.jpg,00093-0314-01_222B1118,93,314,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/582.jpg,00093-0314-01_222B1118,00093-0314-01
583.jpg,00093-2080-01_D326E9C7,93,2080,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/583.jpg,00093-2080-01_D326E9C7,00093-2080-01
584.jpg,00093-7466-98_A51DD2AE,93,7466,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/584.jpg,00093-7466-98_A51DD2AE,00093-7466-98
585.jpg,00378-1813-01_4823A43D,378,1813,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/585.jpg,00378-1813-01_4823A43D,00378-1813-01
586.jpg,00378-1140-01_B8235C0A,378,1140,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/586.jpg,00378-1140-01_B8235C0A,00378-1140-01
587.jpg,00378-1815-01_4423A22D,378,1815,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/587.jpg,00378-1815-01_4423A22D,00378-1815-01
589.jpg,00555-0633-02_72303931,555,633,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/589.jpg,00555-0633-02_72303931,00555-0633-02
59.jpg,00378-3855-77_FB1C7D93,378,3855,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/59.jpg,00378-3855-77_FB1C7D93,00378-3855-77
590.jpg,00093-3165-01_36231B28,93,3165,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/590.jpg,00093-3165-01_36231B28,00093-3165-01
591.jpg,00093-5061-01_7C2D3E29,93,5061,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/591.jpg,00093-5061-01_7C2D3E29,00093-5061-01
594.jpg,16729-0042-01_4C1E2611,16729,42,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/594.jpg,16729-0042-01_4C1E2611,16729-0042-01
596.jpg,00074-9189-90_DF1DEFBF,74,9189,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/596.jpg,00074-9189-90_DF1DEFBF,00074-9189-90
598.jpg,00172-5728-60_9E27CF4E,172,5728,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/598.jpg,00172-5728-60_9E27CF4E,00172-5728-60
599.jpg,53489-0648-01_D31DE9BF,53489,648,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/599.jpg,53489-0648-01_D31DE9BF,53489-0648-01
6.jpg,00603-3079-21_F4267A63,603,3079,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/6.jpg,00603-3079-21_F4267A63,00603-3079-21
60.jpg,51285-0692-02_8A2F454A,51285,692,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/60.jpg,51285-0692-02_8A2F454A,51285-0692-02
600.jpg,00555-9026-58_202F901C,555,9026,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/600.jpg,00555-9026-58_202F901C,00555-9026-58
603.jpg,00093-7202-98_6323B1ED,93,7202,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/603.jpg,00093-7202-98_6323B1ED,00093-7202-98
605.jpg,00093-7155-98_4A21A50D,93,7155,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/605.jpg,00093-7155-98_4A21A50D,00093-7155-98
606.jpg,63304-0693-01_F7267BB3,63304,693,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/606.jpg,63304-0693-01_F7267BB3,63304-0693-01
607.jpg,00378-7002-93_42242111,378,7002,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/607.jpg,00378-7002-93_42242111,00378-7002-93
608.jpg,00555-0066-02_C82B642B,555,66,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/608.jpg,00555-0066-02_C82B642B,00555-0066-02
609.jpg,00456-1550-60_0D1C8694,456,1550,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/609.jpg,00456-1550-60_0D1C8694,00456-1550-60
61.jpg,51285-0063-90_6F2D3799,51285,63,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/61.jpg,51285-0063-90_6F2D3799,51285-0063-90
610.jpg,59762-2858-01_00200070,59762,2858,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/610.jpg,59762-2858-01_00200070,59762-2858-01
613.jpg,00093-0852-53_2C241600,93,852,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/613.jpg,00093-0852-53_2C241600,00093-0852-53
614.jpg,00002-4464-30_B8155C1A,2,4464,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/614.jpg,00002-4464-30_B8155C1A,00002-4464-30
615.jpg,51285-0079-97_EE2F775B,51285,79,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/615.jpg,51285-0079-97_EE2F775B,51285-0079-97
618.jpg,00093-5036-01_122D0978,93,5036,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/618.jpg,00093-5036-01_122D0978,00093-5036-01
62.jpg,00378-2077-01_4426A255,378,2077,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/62.jpg,00378-2077-01_4426A255,00378-2077-01
621.jpg,50111-0901-01_8B3245D2,50111,901,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/621.jpg,50111-0901-01_8B3245D2,50111-0901-01
622.jpg,68546-0142-56_3B2D1DE8,68546,142,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/622.jpg,68546-0142-56_3B2D1DE8,68546-0142-56
623.jpg,00093-7296-01_F727FBEF,93,7296,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/623.jpg,00093-7296-01_F727FBEF,00093-7296-01
624.jpg,00093-3160-06_FB297DFB,93,3160,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/624.jpg,00093-3160-06_FB297DFB,00093-3160-06
626.jpg,68180-0481-01_FA217D1B,68180,481,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/626.jpg,68180-0481-01_FA217D1B,68180-0481-01
627.jpg,12496-1283-02_281D940C,12496,1283,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/627.jpg,12496-1283-02_281D940C,12496-1283-02
628.jpg,00093-0011-98_2829944C,93,11,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/628.jpg,00093-0011-98_2829944C,00093-0011-98
629.jpg,00093-2275-34_D82D6C1B,93,2275,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/629.jpg,00093-2275-34_D82D6C1B,00093-2275-34
63.jpg,00054-0166-25_6A1DB56D,54,166,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/63.jpg,00054-0166-25_6A1DB56D,00054-0166-25
630.jpg,00002-3229-30_3E1E1F50,2,3229,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/630.jpg,00002-3229-30_3E1E1F50,00002-3229-30
631.jpg,00093-5271-56_EB2D75AB,93,5271,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/631.jpg,00093-5271-56_EB2D75AB,00093-5271-56
633.jpg,00093-0051-01_3E281F50,93,51,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/633.jpg,00093-0051-01_3E281F50,00093-0051-01
634.jpg,00093-4232-01_2D2D16F8,93,4232,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/634.jpg,00093-4232-01_2D2D16F8,00093-4232-01
636.jpg,00603-6148-21_5126A8E5,603,6148,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/636.jpg,00603-6148-21_5126A8E5,00603-6148-21
639.jpg,00555-0607-02_3F2F1F98,555,607,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/639.jpg,00555-0607-02_3F2F1F98,00555-0607-02
64.jpg,00093-7426-56_DC27EE6F,93,7426,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/64.jpg,00093-7426-56_DC27EE6F,00093-7426-56
640.jpg,00093-5125-01_342D9A0C,93,5125,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/640.jpg,00093-5125-01_342D9A0C,00093-5125-01
